mean_1,std_1,entropy_1,mean_2,std_2,entropy_2,mean_3,std_3,entropy_3,mean_4,std_4,entropy_4,mean_5,std_5,entropy_5,class
42.16262175324675,61.91761302361384,4.195714317159641,43.17078993055556,61.60032430160989,4.262855924124941,46.94942748091603,63.51399639624199,4.539150345654902,51.08012218045113,58.88886898715729,5.132906367181428,55.748717948717946,56.32987903634374,5.737921835295473,1
36.941586538461536,60.17041065703925,3.3623825117539305,62.605805243445694,73.32914767596455,5.056374582942904,75.62937062937063,74.25739381346162,5.814273899539773,25.11386593204775,45.4078333778455,3.340770895610192,7.010695187165775,0.10286301637257403,0.08536734654262206,1
83.46420454545455,71.90922714926725,6.51586860245779,64.35973668981481,64.06814565764621,5.7153919385460075,80.41483778625954,63.947459493256076,6.347258297445676,83.51386278195488,69.58973351602084,5.836402258654513,123.26107226107226,50.53307347603322,6.869099847173697,1
38.59230769230769,59.93794177234754,3.471161196484443,60.412921348314605,71.69013901186571,4.956426995129186,43.98414918414918,64.3451483567332,3.8536484093483754,12.280073461891643,20.381160785452426,1.0483883432806134,7.994652406417113,0.07293145292505807,0.048052006058257886,1
64.2282451923077,65.01610891583151,5.09322909269492,99.89279026217228,58.1640995469677,6.526226802683035,114.1981351981352,42.72501542316235,6.560920316847495,99.7704315886134,52.244486072450066,6.362822262026548,60.65953654188948,45.5530477911749,6.0422020765303595,1
62.37596153846154,55.64956673615345,6.454832885304714,78.77294007490637,61.68694325491404,6.719612403461819,83.87086247086248,73.0245838762885,6.163226314641534,33.246097337006425,55.99924607515653,3.864797220790423,0.0213903743315508,0.17784266468787047,0.1333361715748539,1
81.3742288961039,63.320323129622565,6.361940882711384,85.48488136574075,66.99218965768026,6.140348051060604,106.71028148854961,66.46079211509446,6.997488207878856,120.0984492481203,74.4465540833718,6.541221707830788,174.23682983682983,36.58491218713358,6.479156955280077,1
40.55827922077922,61.57730607141681,3.997642091534733,41.603226273148145,61.13166046711116,4.164267983977716,44.13394561068702,58.489950059825304,4.728759354675822,45.63228383458647,55.38319926101781,5.176770305698367,64.33240093240093,57.49319610352365,6.599350564215437,1
38.64476461038961,58.906052632255644,4.273201454465464,47.452835648148145,66.95812550141173,4.506065553470268,61.57335400763359,73.82624219834364,5.217448919840943,68.28665413533835,72.50923632174789,5.736908943252822,99.61165501165502,69.46287267318795,7.082644446019933,1
53.8825487012987,69.94023483445653,4.217282732047194,55.357277199074076,69.4358323173291,4.510631841788697,61.418773854961835,69.72604574869047,4.967012319915913,76.96593045112782,69.36041057715312,5.904770651273094,98.72167832167833,67.00401422048354,6.558925434796474,1
89.76156655844156,67.70539823247938,4.204345977110637,101.5968605324074,72.74707276617062,4.815161510567006,113.45169370229007,76.74315435873797,5.3517475659720235,138.70347744360902,77.83934587406857,6.321939445372984,169.05314685314684,65.69697314417998,7.0483055287772,1
47.10769230769231,60.62885347357899,3.298011563095085,73.88061797752809,74.00925376642975,5.017971663331853,88.11142191142191,77.58744031852684,5.32054357333746,34.10835629017447,44.644388321411505,2.893532860001995,17.0,0.0,0.0,1
46.42215909090909,59.35266418609764,3.903350028289632,56.429904513888886,67.85770600091163,4.152376096986673,69.1550572519084,73.57276901705153,4.877179767340192,80.20253759398496,73.31863686919998,5.5413047072934845,111.06946386946387,72.12760852383487,6.785513391898519,1
30.205048076923077,55.03459596801881,3.2718644436805264,53.71558988764045,68.25435986697505,4.912165804914636,91.02890442890443,74.40406350260375,5.953190023650449,41.06978879706153,59.28898190744332,3.9689102053133465,3.9893048128342246,0.20655837343131514,0.2753507709187706,1
114.08473557692308,58.552028619501534,6.807529647476247,130.8176498127341,60.18197075714992,6.783405466620561,106.32121212121213,63.28348799707722,6.124549774746481,66.99724517906336,33.8346190060317,4.060963888946509,54.85204991087344,0.36003600187008317,0.6276004207727912,1
43.99066558441559,61.04753638422252,4.234184154268402,52.414351851851855,67.88925113023673,4.4574738640293745,63.16400286259542,72.112432670229,5.069329357309864,79.94360902255639,72.50028919142059,5.9577421814147975,110.3095571095571,67.75576065645527,6.88755852539979,1
49.425,66.0005383136555,3.5247543683761378,67.52364232209737,75.72019322488809,4.548925620901657,43.826573426573425,62.164813968335835,3.1353251815308587,17.816345270890725,23.867465186908333,1.000908956436914,12.994652406417112,0.07293145292505805,0.048052006058257886,1
38.62764423076923,61.50671910784943,3.8009934886285572,54.04447565543071,65.62664577858816,5.1228202971387615,23.657342657342657,42.182582088264446,3.771904745506845,4.971533516988062,5.310740502255949,1.0220475427178826,3.9946524064171123,0.07293145292505805,0.048052006058257886,1
24.30985576923077,51.528888452706845,2.8023608260044286,46.23244382022472,64.65548678761222,4.652244960844779,78.65827505827505,75.0303140465839,5.216604722280581,28.657483930211203,55.27110943859345,2.678101389619777,0.9982174688057041,0.042182387045273544,0.018847175423086643,1
42.574959415584416,61.28522494590707,4.022581714349521,36.750217013888886,54.591724664665314,3.8588248312812454,41.600667938931295,56.58146511191051,4.293905477828368,39.67998120300752,50.819621802508756,4.362329236776036,56.234965034965036,54.500005678331554,5.646523094672973,1
30.408603896103894,54.66405524394647,3.673988416122684,29.16109664351852,50.44473380661773,3.9735444532277575,28.311665076335878,43.91915855263845,4.301767968984317,35.03054511278196,46.66570450309864,5.111679556294703,41.49650349650349,49.211641428732364,5.779358692528429,1
98.03445616883117,60.70759093279306,6.842242652247256,107.08550347222223,64.61041935085451,6.419439009988289,125.10770515267176,61.96766592360838,7.051184064060299,129.06038533834587,63.69907939988511,6.787150428059514,170.93426573426572,29.903385464242866,6.533648828557093,1
98.09143668831169,60.688148258184285,6.846234310641189,113.00007233796296,62.60937709409436,7.040223850590804,125.27516698473282,61.838248771969184,7.062377295385089,149.7608082706767,45.868510232245896,7.214014450700181,171.1081585081585,29.382859021906217,6.5196394239743025,1
34.47463942307692,56.675347638263865,3.3772937105246994,50.96324906367041,65.52615345091453,4.695588654361807,21.67972027972028,31.417119795404112,3.7367156150457768,5.911845730027548,5.967584397009348,0.8548813726619746,5.0,0.0,0.0,1
51.57276785714286,55.25071675184145,3.929490014025847,57.1490162037037,57.96358076097436,4.2360908376185025,70.63633110687023,62.509589124642225,5.081020479511752,82.91494360902256,63.38160031027583,5.65855076254749,115.56783216783217,54.566741838604614,6.945540905236259,1
36.266720779220776,54.348872701483295,3.95849809247343,45.75238715277778,62.6711114967205,4.339684515782608,60.102934160305345,71.25832629116533,5.085893489442541,71.43703007518798,73.57795199481279,5.576610703711522,105.38601398601399,72.05059210748675,7.090724082422971,1
47.84841720779221,62.27683301296428,4.273246001416239,50.77379918981482,62.81982847776552,4.607637608015221,56.48687977099237,62.34922515539316,5.155920114260027,64.79252819548873,60.55887856557043,5.84365388919907,87.88065268065269,57.74108856494582,6.95677281949377,1
42.85848214285714,64.9442935390056,4.282180805358198,49.41760706018518,68.11631791136112,4.568687453476432,65.30367366412214,73.38505484546653,5.428067562035104,79.76785714285714,74.35759122545439,5.989473989546274,118.21724941724942,63.70538527247139,7.2733893210837754,1
32.02597402597402,54.113687810634914,3.9550172217408774,43.54832175925926,62.77305613911608,4.606392458301484,55.91913167938932,71.03800419822753,5.089238740498831,77.10244360902256,75.4806797819453,6.132420448538197,101.74125874125875,71.69156091275931,7.111292137239377,1
37.21610576923077,63.076344007056285,3.288024026934592,60.56577715355805,74.93774181960316,4.7371109522562,53.84335664335664,72.76938496556602,4.359788109503188,10.120293847566575,23.682612900951547,1.3120136152643922,5.0,0.0,0.0,1
44.48701923076923,66.08759902554465,3.523894600352024,67.04307116104869,77.93061784247281,4.6529612838122905,38.76177156177156,62.129818467321435,3.13182081007733,10.771349862258953,18.786462950456936,0.6370099926935777,7.994652406417113,0.07293145292505807,0.048052006058257886,1
68.05757211538462,61.74892110447691,4.6323339074678715,105.67766853932584,65.45676652629123,6.78031564332431,154.006993006993,45.83032909893805,7.077796450896902,129.96418732782368,45.97485641833666,7.031948080878492,95.62032085561498,35.172711842621325,6.479964205602315,1
52.79208603896104,58.90117530219249,4.13290114885415,63.257667824074076,66.409131575394,4.652747143596802,72.03625954198473,71.38212686934071,5.052311223407174,87.45441729323308,72.13805679394419,6.0114609513626815,107.63636363636364,70.72236786463381,6.768875525731932,1
47.17211538461538,62.228394005671944,5.3777026070813525,69.39138576779027,58.356091607197804,6.447855072202031,96.53473193473194,51.25245192825163,6.72332869953347,65.76767676767676,52.86217697093758,6.290483951248045,20.010695187165776,20.827101491991463,4.586054058290481,1
113.70393668831169,73.89865856528952,7.122447108539814,132.8329716435185,64.30847387984714,7.392581671052866,126.05403148854961,57.807360276725404,7.17510956683869,135.87593984962405,57.94268642228256,6.806582490583235,123.85268065268065,63.675706092882514,6.338150409754654,1
42.09492694805195,64.68468317346199,3.968198319424185,42.9244068287037,63.04997375246355,4.1752447270988,50.931178435114504,62.479646771805704,4.898956295884031,63.37406015037594,61.73057306094341,5.744399370070054,87.93100233100233,56.736941704739316,7.009868836389996,1
42.245072115384616,59.31578757805054,3.850825520078755,56.839185393258425,64.32835892713076,4.961786291701801,27.177156177156178,37.99666701523943,3.596531007462473,11.24793388429752,8.195446441742334,0.9284598804806288,10.0,0.0,0.0,1
36.65757211538462,53.53443067019859,3.0248026853999117,59.403323970037455,66.9624071278204,4.849416883816303,96.43356643356644,74.23090913469628,5.941216823246596,44.837465564738295,55.62593345987814,3.9362319767432665,11.996434937611408,0.16884249891215142,0.2151152882657958,1
86.61826298701298,68.78536675376762,6.723011655899778,112.20182291666667,64.03336674626877,7.33378595522587,119.18487595419847,65.34964445813934,7.321419502386551,139.15625,61.672276687968555,6.886445085736356,130.55710955710956,67.25688586710244,6.641182088016329,1
123.25576923076923,70.7323840897765,7.351031465855879,127.72729400749064,54.44221608036611,7.228871342821345,104.85780885780886,58.245336084689875,7.075641123805236,62.95133149678604,49.08217674456475,6.7859866919300575,25.57397504456328,13.317404480439643,5.135786945484089,1
32.3390625,59.901285486767705,3.2895278119438336,56.69054307116105,71.45285843115185,5.012504062963915,60.817249417249414,72.01443898786773,5.1811405154417285,14.522497704315887,36.19944876280812,2.385119972659096,2.0,0.0,0.0,1
68.39342532467532,71.74191890068779,6.292892522419462,73.35995370370371,68.03791413410673,6.467741253271542,84.90708492366412,69.61407607092431,6.689937766151796,116.93209586466165,63.65439420956183,7.135461200225446,127.20839160839161,61.522288677949746,7.075469849159645,1
68.22544642857143,71.70491440763699,6.28662925250519,71.25007233796296,69.56292973683006,6.316916539277787,84.41340648854961,69.6179811764927,6.673236226222124,85.47485902255639,75.59490454716617,6.245483526972379,125.56923076923077,62.21573853016217,7.058420520558587,1
39.46091720779221,62.457066540520785,3.755344015405326,40.050491898148145,60.78384994954327,3.936129132682182,47.293296755725194,60.23594846525838,4.669546554325709,58.81343984962406,59.76902965446743,5.54290495056524,81.71282051282051,56.34128892708662,6.82570444935087,1
28.04579326923077,56.51147512891274,2.9146985641470837,52.20201310861423,70.7358902280828,4.760211768746774,86.18648018648018,79.85563725184106,5.488048098044352,34.68962350780533,65.42053755104027,3.111421310729395,1.9982174688057042,0.04218238704527355,0.018847175423086643,1
54.37321428571428,59.99011956033403,5.279089508491128,63.220052083333336,62.19235312905252,5.473295430302256,79.58253816793894,62.284731263123675,6.216081657490924,86.64309210526316,63.60853915924119,6.089438139650628,125.88904428904429,34.15689558985175,6.847286087713856,1
72.79086538461539,67.35188709609372,6.744443405246609,101.39466292134831,70.23154688249505,6.755680341640727,73.06340326340326,70.34469039810807,5.825988290163666,23.882460973370065,41.71589329007118,3.2045485078055527,4.001782531194296,0.09439003418804796,0.08214907480409836,1
43.014123376623374,63.92054888696398,4.437421216033345,42.015769675925924,62.39768277854664,4.538873667810683,47.666030534351144,64.26151885848223,4.982817903381797,55.025140977443606,60.285135275824715,5.76936662342134,72.57715617715618,58.01246341715021,6.835809757955003,1
35.13353365384615,62.52500331032057,3.547394586512941,51.49976591760299,71.13455559673656,4.749408825297302,23.99020979020979,44.47961107729799,3.645784810072912,6.058769513314968,18.814747130828348,1.2708944835672897,2.0,0.0,0.0,1
29.880769230769232,59.02445276669903,3.296307071683231,55.05945692883895,72.50805020839704,5.033182348384791,75.06573426573426,78.28286445843366,5.695815135354194,23.022956841138658,46.01206000410012,3.3584128033001504,1.0035650623885919,0.059601616746169296,0.03412469622493673,1
29.880769230769232,59.02445276669903,3.296307071683231,55.05945692883895,72.50805020839704,5.033182348384791,75.06573426573426,78.28286445843366,5.695815135354194,23.022956841138658,46.01206000410012,3.3584128033001504,1.0035650623885919,0.059601616746169296,0.03412469622493673,1
